user,level,5K,5KYear,10K,10KYear,half,halfYear,marathon,marathonYear,distance,activities,time,elevation
jopy79,11,20:39,2016,42:53,2017,1:39:14,2017,3:31:03,2017,"1,269 mi",182,173 hrs,"28,745 ft"
KrisKiss,11,21:56,2015,49:14,2015,1:56:25,2014,4:26:05,2014,23 mi,3,4 hrs,"1,211 ft"
michal.4x4,11,17:35,2015,36:01,2015,1:18:28,2015,2:55:35,2017,"2,346 mi",281,343 hrs,"198,383 ft"
MilosPopovic,11,19:13,2016,38:49,2013,1:23:54,2017,3:11:03,2016,"3,213 mi",484,466 hrs,"63,465 ft"
MonikaKol,11,24:51,2017,49:15,2016,1:51:03,2017,,,"1,915 mi",291,315 hrs,"141,961 ft"
peter-run4ever,11,21:28,2015,46:33,2015,1:42:27,2015,,,637 mi,76,130 hrs,"286,441 ft"
7bef2ff8-1b99-41c4-9fdc-5994cb270b6a,11,22:58,2017,47:29,2017,1:46:21,2017,,,906 mi,135,128 hrs,"55,813 ft"
jana.fottova,11,21:15,2014,47:09,2014,2:03:32,2015,4:24:22,2015,107 mi,35,20 hrs,"1,427 ft"
martin_milo,11,19:49,2016,41:00,2017,1:28:57,2017,3:13:28,2017,"2,317 mi",217,257 hrs,"47,964 ft"
sanderschulze,11,,,41:11,2014,1:22:46,2015,2:59:57,2016,"1,582 mi",348,360 hrs,"12,900 ft"
Energi-Ounce,11,16:58,2017,35:02,2017,1:17:16,2017,2:39:53,2017,"3,058 mi",529,346 hrs,"44,632 ft"
MisaCanicrosser,11,16:24,2015,33:56,2015,1:13:10,2016,,,"1,886 mi",271,283 hrs,"165,348 ft"
EliskaNam,11,26:57,2016,58:53,2016,2:15:01,2016,,,870 mi,255,238 hrs,"44,273 ft"
MarianMicek,10,19:04,2016,40:41,2015,1:30:36,2017,,,"6,090 mi",356,520 hrs,"131,351 ft"
ranostajj,11,21:03,2014,45:10,2015,1:43:38,2015,3:42:19,2015,51 mi,16,9 hrs,308 ft
barbi_zzs,11,25:08,2017,52:41,2016,2:02:27,2017,,,"1,108 mi",194,192 hrs,"88,535 ft"
81181f10-8296-45a8-8cf6-f1c904c76b94,11,20:42,2017,43:37,2018,1:36:11,2017,,,"1,919 mi",281,236 hrs,"80,246 ft"
MatSaj1990,11,19:29,2017,40:00,2017,1:35:01,2016,3:42:18,2017,"2,098 mi",182,216 hrs,"41,070 ft"
Mima35,11,20:52,2017,47:00,2017,1:50:51,2017,,,"1,565 mi",555,380 hrs,"19,026 ft"
SyskaValova,10,17:54,2017,38:45,2017,1:30:21,2017,,,"5,020 mi",816,733 hrs,"242,982 ft"
Kosiba,11,17:56,2015,,,1:20:58,2016,3:22:45,2015,"2,805 mi",349,368 hrs,"185,850 ft"
luborus,11,,,45:31,2012,1:43:58,2012,4:13:00,2013,476 mi,75,78 hrs,"7,917 ft"
MajkaSs,11,25:07,2014,51:28,2014,1:57:09,2015,,,"4,575 mi",307,616 hrs,"391,125 ft"
MariaanVarga,11,20:32,2017,46:20,2017,1:43:42,2017,,,"1,656 mi",191,265 hrs,"22,638 ft"
matejpalenik,11,17:13,2015,35:10,2017,1:19:30,2016,2:58:01,2017,"9,736 mi",1102,961 hrs,"425,128 ft"
vsopko,11,16:53,2016,35:09,2016,1:23:57,2015,,,"1,915 mi",194,243 hrs,"78,610 ft"
ironjarda,11,18:48,2016,38:48,2016,1:25:14,2016,3:09:40,2016,"7,344 mi",528,547 hrs,"325,311 ft"
Steve_NON-STOP,10,19:33,2016,40:15,2015,1:31:25,2016,8:01:40,2015,"1,403 mi",421,279 hrs,"50,105 ft"
pracho,11,,,45:46,2015,1:38:38,2015,3:24:11,2015,0 mi,0,0 hrs,0 ft
PeterJurickogarmin,11,22:38,2015,47:41,2014,2:08:21,2014,8:21:07,2015,0 mi,0,0 hrs,0 ft
MARASlovensko,11,21:50,2016,52:52,2016,2:01:09,2016,,,"1,384 mi",131,181 hrs,"92,399 ft"
pvranay,11,22:19,2017,46:36,2016,1:43:14,2016,,,"3,837 mi",262,388 hrs,"329,056 ft"
gevenducha,4,23:13,2014,48:14,2013,1:44:41,2014,3:43:57,2014,"1,139 mi",120,185 hrs,"27,020 ft"
janouchovajana,5,,,51:37,2014,1:53:37,2015,4:14:04,2014,"3,334 mi",300,386 hrs,"151,894 ft"
-PaU!!-GuerrerO,11,25:07,2015,,,1:56:42,2015,,,0 mi,0,0 hrs,0 ft
Alitalamasbonita,11,25:21,2017,54:13,2017,2:01:54,2013,,,"1,467 mi",127,143 hrs,"8,048 ft"
anaenescalamx,11,23:52,2015,52:29,2016,1:52:01,2015,3:47:55,2015,170 mi,47,36 hrs,"2,869 ft"
Analuneta,11,6:16.1,2015,46:42,2016,1:40:50,2016,3:30:11,2016,"1,214 mi",243,246 hrs,"57,536 ft"
florjaguayana,11,24:13,2016,49:39,2017,1:51:40,2015,4:22:26,2016,801 mi,429,225 hrs,"29,074 ft"
BereLeal,11,23:28,2015,52:15,2015,1:57:21,2015,4:16:36,2015,0 mi,0,0 hrs,0 ft
LourdesCM,11,25:02,2015,52:03,2015,1:53:15,2016,,,0 mi,0,0 hrs,0 ft
MaricarmenRuiz,11,22:46,2015,47:49,2015,1:45:32,2015,4:20:44,2015,764 mi,143,122 hrs,"16,715 ft"
monqrom,11,25:38,2015,54:46,2015,2:04:28,2015,4:17:49,2015,7 mi,2,1 hrs,158 ft
Topanguita85,11,25:10,2014,54:32,2014,1:57:26,2015,4:26:02,2017,,,,
J_Vera,10,22:13,2015,43:31,2015,1:41:26,2016,3:25:41,2016,620 mi,297,140 hrs,"15,047 ft"
lopomobot,11,21:42,2017,44:17,2016,1:41:04,2017,,,449 mi,101,83 hrs,"5,636 ft"
zbajty,11,22:14,2016,46:37,2016,1:58:08,2016,3:36:25,2012,,,,
bohacl,11,19:10,2016,41:00,2017,1:31:31,2016,,,839 mi,189,140 hrs,"57,043 ft"
angelo.calcagnini,11,19:33,2012,39:53,2014,1:28:48,2014,3:29:57,2016,"4,376 mi",270,392 hrs,"189,874 ft"
Ivanich,11,29:44,2015,55:48,2016,2:59:37,2015,,,569 mi,171,149 hrs,"16,350 ft"
Carlos_EC,11,24:24,2017,49:11,2017,1:50:15,2017,5:51:38,2017,"3,447 mi",428,399 hrs,"27,938 ft"
mtnsessions,11,23:39,2017,50:34,2017,1:57:02,2016,,,349 mi,86,166 hrs,"104,072 ft"
Gabriel.Jimenez,11,29:50,2012,56:49,2012,2:20:22,2014,,,279 mi,87,110 hrs,"5,690 ft"
_Gui1985_,11,20:45,2015,46:51,2015,1:38:51,2014,4:08:18,2015,0 mi,0,0 hrs,0 ft
brylka73,11,23:15,2016,48:06,2016,1:52:18,2016,,,0 mi,0,0 hrs,0 ft
3c95f6d0-fff1-434c-afc1-de0f077388ae,11,31:35,2017,1:04:00,2018,2:50:51,2018,,,,,,
racarla,11,22:28,2009,48:01,2012,1:39:59,2010,3:58:56,2011,"2,529 mi",138,137 hrs,"162,874 ft"
vietvh,11,17:56,2016,56:13,2017,2:58:43,2016,,,204 mi,44,43 hrs,"2,307 ft"
runh2o,11,27:42,2014,59:34,2014,2:09:30,2014,,,164 mi,66,34 hrs,"4,593 ft"
1234567890987654321123456,10,20:28,2015,43:06,2015,1:33:27,2015,,,0 mi,0,0 hrs,0 ft
admiralsugarpie,11,21:06,2016,48:20,2016,1:51:48,2016,4:13:44,2016,,,,
bar-aezahav.net.il,11,23:11,2015,48:54,2011,1:33:56,2011,4:14:48,2014,"1,079 mi",86,176 hrs,"78,166 ft"
Fernando.Bisonti,11,14:55,2016,34:41,2016,1:20:18,2015,3:04:17,2014,100 mi,15,13 hrs,"6,574 ft"
Jor!,11,27:02,2015,54:59,2014,2:11:05,2015,,,0 mi,0,0 hrs,0 ft
70cd4237-e9e5-4474-bc52-9f3901ca3628,11,18:41,2018,41:17,2018,1:40:46,2017,3:31:24,2017,"2,879 mi",265,530 hrs,"94,945 ft"
Roge_vm,11,23:03,2018,46:30,2018,2:26:19,2017,,,731 mi,302,239 hrs,"38,637 ft"
robinsonwp,11,21:55,2016,48:20,2016,1:45:18,2015,3:54:54,2011,"4,148 mi",580,349 hrs,"64,952 ft"
yoligalvan73,11,25:25,2016,56:47,2015,2:06:16,2015,4:26:01,2015,629 mi,142,122 hrs,"13,363 ft"
AdriaMestre,5,20:11,2016,41:27,2016,1:55:32,2016,,,"1,134 mi",88,157 hrs,"179,600 ft"
littlegain,11,23:43,2017,45:21,2017,1:58:43,2017,,,"1,703 mi",173,311 hrs,"98,367 ft"
G-C-N,11,33:49,2017,43:06,2018,2:30:01,2018,4:23:03,2018,"4,361 mi",1393,855 hrs,"208,018 ft"
chals400,11,21:47,2012,45:06,2016,1:34:26,2016,,,"1,462 mi",160,172 hrs,"129,035 ft"
EmanuelaVenturelli,11,21:34,2017,46:21,2015,1:42:17,2015,3:47:56,2015,"8,348 mi",534,641 hrs,"284,392 ft"
_Gui1985_,11,20:45,2015,46:51,2015,1:38:51,2014,4:08:18,2015,0 mi,0,0 hrs,0 ft
OSCARBERTRAN,11,20:04,2017,41:25,2017,2:02:08,2017,,,"1,751 mi",291,277 hrs,"129,888 ft"
Xavivi,11,18:12,2014,38:25,2015,1:26:02,2015,3:23:20,2015,0 mi,0,0 hrs,0 ft
Alex-Italia,11,18:09,2016,38:24,2016,1:28:47,2013,3:08:33,2017,"5,053 mi",460,540 hrs,"107,300 ft"
jordisnow,11,,,30:26,2016,1:11:27,2011,2:33:47,2016,"1,773 mi",249,238 hrs,"89,543 ft"
speedy88,11,13:13,2016,37:19,2013,1:19:37,2016,2:49:45,2016,"8,062 mi",265,598 hrs,"744,457 ft"
ridculli,11,20:30,2013,44:16,2013,1:38:54,2015,5:53:17,2012,260 mi,80,51 hrs,"26,280 ft"
xavitus,11,18:04,2017,36:47,2017,1:20:54,2017,2:51:57,2017,,,,
Kiljoan,9,,,,,2:06:30,2016,4:55:51,2016,"1,774 mi",131,299 hrs,"315,286 ft"
dardeville999,11,20:41,2016,43:39,2016,1:41:52,2017,,,"1,833 mi",283,302 hrs,"23,028 ft"
AdrianaLuz,0,17:04,2017,36:49,2017,1:31:01,2017,,,"1,390 mi",239,166 hrs,"34,633 ft"
Alexander-Nuske,0,22:26,2017,45:56,2017,1:51:19,2017,3:48:31,2017,589 mi,87,93 hrs,"4,847 ft"
mardesanctis,0,24:30,2014,49:23,2011,1:49:11,2015,3:59:41,2012,79 mi,13,26 hrs,"9,642 ft"
AnaVirginiaVilela,0,21:14,2017,44:34,2018,1:47:45,2018,3:37:00,2018,"1,377 mi",172,185 hrs,"19,503 ft"
Ana887,0,20:51,2016,49:13,2016,1:50:42,2016,3:49:17,2016,625 mi,221,169 hrs,"11,661 ft"
astrapazzon,0,29:14,2017,1:01:51,2016,2:14:50,2016,,,254 mi,57,47 hrs,"6,146 ft"
Analuneta,0,6:16.1,2015,46:42,2016,1:40:50,2016,3:30:11,2016,"1,214 mi",243,246 hrs,"57,536 ft"
admiralsugarpie,0,21:06,2016,48:20,2016,1:51:48,2016,4:13:44,2016,,,,
Deinha,0,24:18,2016,51:58,2017,1:49:41,2014,3:49:38,2016,"1,664 mi",157,366 hrs,"195,892 ft"
Anto2903,0,21:45,2017,42:48,2017,1:39:58,2016,3:40:40,2017,"2,254 mi",457,403 hrs,"66,316 ft"
AlbertoRedolfi,1,22:49,2017,47:04,2016,1:41:36,2016,,,608 mi,93,88 hrs,"31,459 ft"
Alessandro.Cadei,3,22:18,2018,46:02,2013,1:35:09,2014,3:17:14,2013,"1,718 mi",145,204 hrs,"132,525 ft"
cpilolli,7,20:45,2017,43:28,2015,1:36:53,2015,,,728 mi,92,81 hrs,"172,418 ft"
494cdd5e-db4d-4350-b381-e27f1126acd6,8,25:58,2017,54:58,2017,2:03:03,2017,,,596 mi,86,97 hrs,"34,695 ft"
d28ea382-45e3-438b-b45a-cbb8c0f8617f,10,26:56,2017,54:35,2017,2:03:22,2017,,,239 mi,36,40 hrs,"4,954 ft"
carmitano,10,24:00,2015,51:56,2015,1:56:50,2016,4:51:45,2015,671 mi,211,127 hrs,"10,642 ft"
RunningPaisa,10,18:26,2015,38:12,2015,1:25:21,2015,,,435 mi,179,127 hrs,"21,765 ft"
065e8431-d158-4d7f-b0d0-8036d048f72e,10,17:37,2017,,,1:21:34,2017,,,"1,040 mi",135,126 hrs,"19,384 ft"
Eduardoruns,10,19:38,2007,44:20,2016,1:35:53,2013,3:32:34,2017,"1,572 mi",260,195 hrs,"2,445 ft"
ElenaCue,11,32:10,2015,1:08:57,2015,2:46:01,2016,,,3 mi,1,1 hrs,0 ft
jimdiaz8,11,22:27,2013,49:06,2013,1:45:25,2013,4:11:46,2013,268 mi,47,41 hrs,574 ft
jmbotero77,11,22:49,2017,47:44,2018,1:50:07,2018,3:55:01,2018,624 mi,120,97 hrs,232 ft
Superpampero,11,20:50,2017,42:14,2016,1:34:14,2017,,,"2,425 mi",317,341 hrs,"39,248 ft"
_GRU_,10,23:14,2013,45:26,2011,1:45:21,2011,4:48:59,2012,"4,097 mi",584,514 hrs,"111,041 ft"
Cumi75,11,24:07,2017,47:50,2017,1:49:31,2017,4:32:40,2017,"1,123 mi",243,310 hrs,"74,285 ft"
J_Vera,10,22:13,2015,43:31,2015,1:41:26,2016,3:25:41,2016,620 mi,297,140 hrs,"15,047 ft"
jorgeyukiss,10,27:34,2016,56:18,2016,2:08:05,2016,,,"1,375 mi",252,234 hrs,"71,376 ft"
NikoNest,10,21:08,2017,45:27,2017,1:45:10,2017,,,"2,212 mi",580,391 hrs,"47,615 ft"
ahmontagne,11,20:59,2013,46:05,2013,1:45:03,2014,3:53:52,2012,911 mi,133,151 hrs,"37,920 ft"
Snowek,11,24:36,2018,53:42,2017,2:06:20,2017,,,"1,239 mi",259,224 hrs,"35,463 ft"
sympaty,11,19:36,2016,41:03,2018,1:33:34,2017,3:19:17,2017,"2,040 mi",259,292 hrs,"60,449 ft"
ak28,11,25:38,2017,53:03,2017,2:13:14,2017,,,691 mi,181,156 hrs,"54,693 ft"
Ashley.Tremblay,11,21:38,2017,44:44,2017,1:37:17,2017,6:27:46,2016,"1,894 mi",261,291 hrs,"59,456 ft"
Frank12,11,,,,,1:19:54,1994,2:42:16,1994,"4,399 mi",646,352 hrs,"74,705 ft"
Irenerandazzogarmin1976,11,26:46,2017,55:42,2017,2:18:40,2017,,,"5,066 mi",226,405 hrs,"289,813 ft"
lisanic,11,19:08,2014,42:05,2015,1:30:38,2015,3:18:46,2015,452 mi,87,60 hrs,"13,449 ft"
mrosalmi,11,23:36,2018,48:33,2014,1:54:15,2015,,,"1,375 mi",280,270 hrs,"67,453 ft"
Maryjose061975,11,28:10,2017,59:21,2017,2:32:42,2017,,,417 mi,126,83 hrs,"5,425 ft"
e6243b0c-1d93-4a82-bb60-2bf048c0c28b,11,32:37,2017,1:05:53,2017,2:34:53,2017,,,600 mi,192,164 hrs,"16,593 ft"
RobertaMichelle,11,23:46,2016,48:40,2016,1:52:27,2017,3:56:15,2017,815 mi,125,142 hrs,"33,136 ft"
Rondane2015,11,27:42,2017,54:17,2017,1:58:49,2017,4:17:57,2016,"5,169 mi",1174,622 hrs,"104,935 ft"
Tanja----,11,23:17,2017,58:06,2017,2:24:04,2018,,,"2,313 mi",497,726 hrs,0 ft
teoadi,11,20:21,2017,42:12,2017,1:35:49,2017,3:28:18,2017,"2,376 mi",233,335 hrs,"62,967 ft"
Victoria_Carver,11,24:15,2016,53:29,2017,2:06:30,2017,,,"2,397 mi",319,221 hrs,"49,156 ft"
ines1403,11,27:09,2017,59:06,2017,2:13:31,2017,,,"1,001 mi",243,230 hrs,"21,408 ft"
sundayrunner,11,19:59,2014,41:34,2016,1:37:33,2017,,,781 mi,147,106 hrs,"47,517 ft"
rhettandy,10,29:53,2015,1:01:29,2015,2:22:19,2015,,,"2,612 mi",228,224 hrs,"71,910 ft"
TonyNadais,11,20:40,2017,49:21,2017,1:48:42,2017,,,677 mi,150,97 hrs,615 ft
Esi.shabani,11,21:44,2015,48:53,2014,1:45:55,2015,4:49:17,2017,"3,726 mi",343,377 hrs,"43,750 ft"
JDuilio,11,20:38,2015,50:30,2014,1:56:25,2015,4:15:47,2016,"3,130 mi",181,239 hrs,"89,400 ft"
KupinaRun,11,23:57,2016,49:35,2016,1:52:30,2016,,,363 mi,115,89 hrs,"19,676 ft"
Mike.n,11,21:57,2013,46:40,2012,1:44:41,2013,,,325 mi,72,78 hrs,"14,265 ft"
MikeNeubauer,11,23:46,2016,48:25,2017,1:45:56,2017,,,844 mi,161,115 hrs,"12,233 ft"
tatuspro,11,17:48,2017,39:07,2018,1:21:36,2016,3:06:37,2017,"1,622 mi",223,198 hrs,"16,886 ft"
TatiPaim,11,6:31.8,2017,55:24,2017,2:18:32,2015,,,,,,
wastacruz,11,18:39,2016,40:50,2017,1:29:19,2017,,,"4,123 mi",660,414 hrs,"108,986 ft"
Jasmel,11,19:34,2017,42:53,2017,1:35:41,2018,,,"1,474 mi",423,150 hrs,"16,801 ft"
soveri,11,31:30,2015,1:06:42,2015,2:43:20,2016,,,0 mi,0,0 hrs,0 ft
trainerthom,10,22:02,2017,46:48,2017,1:56:38,2018,,,"1,329 mi",433,187 hrs,"7,580 ft"
Eliosis,11,19:33,2016,40:43,2016,1:43:49,2015,4:00:28,2017,518 mi,92,80 hrs,"10,407 ft"
64fb2edd-7e6e-46e8-a8d0-0bb725731b53,11,10:48,2017,22:48,2017,50:57,2017,,,520 mi,226,152 hrs,"4,318 ft"
mariatz,11,23:40,2017,48:11,2017,1:50:55,2017,3:55:50,2017,520 mi,131,77 hrs,"34,215 ft"
Nivia,11,25:19,2015,50:06,2015,2:06:21,2015,,,605 mi,433,206 hrs,"3,555 ft"
7immyOST,11,29:00,2015,57:32,2015,2:17:26,2015,5:04:42,2015,386 mi,71,94 hrs,"26,064 ft"
Tom_D13,11,20:04,2015,45:11,2015,1:34:55,2014,3:25:49,2016,"1,986 mi",368,281 hrs,"69,910 ft"
Vichval42,11,16:55,2018,35:22,2017,1:19:24,2017,2:55:07,2016,"2,149 mi",543,436 hrs,"48,999 ft"
glenyas,11,4:29.4,2015,35:09,2015,1:24:03,2017,4:19:00,2017,"1,308 mi",204,262 hrs,"230,378 ft"
Franucha,9,31:46,2016,1:09:42,2016,2:30:17,2017,,,234 mi,103,55 hrs,"3,652 ft"
MagaMontesBarnetson,11,,,44:45,2014,1:37:18,2015,,,0 mi,0,0 hrs,0 ft
serrodgil,11,22:30,2016,51:08,2016,1:57:15,2017,7:35:07,2016,"1,325 mi",172,255 hrs,"171,601 ft"
-LAE-,10,20:42,2017,43:52,2017,1:42:57,2017,,,"1,153 mi",191,157 hrs,"39,024 ft"
Adrunet,10,20:42,2016,42:48,2016,1:39:22,2015,3:43:34,2016,760 mi,128,147 hrs,"9,153 ft"
AlejandraL65,10,26:23,2017,55:43,2016,2:01:20,2016,4:40:48,2017,"1,093 mi",196,195 hrs,"28,549 ft"
ULTRAARANHA,11,22:59,2018,50:41,2018,1:58:58,2018,4:56:19,2017,764 mi,143,138 hrs,"35,044 ft"
chiragpathak,11,23:09,2015,46:48,2015,2:32:05,2017,,,846 mi,171,119 hrs,"6,302 ft"
newsig66,11,22:25,2014,45:52,2017,1:43:55,2017,4:15:55,2015,965 mi,227,149 hrs,"19,055 ft"
itamar.rocha,11,21:12,2017,45:27,2016,1:44:45,2016,,,"1,114 mi",227,186 hrs,"43,527 ft"
jesoepi,11,,,38:29,2017,1:33:33,2016,,,"2,170 mi",272,373 hrs,"82,967 ft"
FoxINHSB,0,16:24,2014,35:59,2017,1:17:18,2016,3:14:16,2015,"1,931 mi",510,232 hrs,"20,944 ft"
Alexshell1979,0,23:58,2018,49:32,2018,1:50:36,2017,4:08:18,2017,"2,080 mi",263,328 hrs,"35,880 ft"
Allie7383,0,30:18,2015,1:02:26,2013,2:20:32,2014,5:23:14,2015,55 mi,10,12 hrs,736 ft
e1e1ae66-7a4e-48b9-8470-47cbed01c880,1,14:46,2017,29:55,2017,1:07:35,2017,,,"1,854 mi",387,212 hrs,"47,110 ft"
atappata,6,22:46,2017,46:48,2014,2:00:46,2014,,,"6,336 mi",286,437 hrs,"57,881 ft"
andressalman,7,16:44,2015,17:26,2017,1:31:10,2017,,,"8,066 mi",341,512 hrs,"161,879 ft"
Andrepuntocero,8,12:02,2016,24:27,2016,1:40:54,2016,5:56:27,2017,749 mi,127,106 hrs,"26,358 ft"
GaitaMartinez,9,18:15,2018,42:44,2016,1:38:13,2016,3:40:27,2017,"5,253 mi",378,419 hrs,"89,351 ft"
friederik,11,19:20,2016,41:52,2016,1:29:23,2016,3:30:40,2016,"4,043 mi",497,338 hrs,"33,865 ft"
CintiaPastor,10,8:14.2,2016,17:43,2016,51:21,2016,,,857 mi,489,130 hrs,"17,616 ft"
FacuSando,11,16:30,2018,33:46,2017,1:16:39,2016,2:44:02,2017,"2,136 mi",540,245 hrs,"57,349 ft"
Julian_Alonso,11,,,,,,,2:55:46,2016,"2,486 mi",289,290 hrs,"60,152 ft"
JALEJ8,11,20:19,2017,43:25,2017,1:41:59,2017,4:10:56,2016,"1,629 mi",286,252 hrs,"23,335 ft"
Juamamedina,11,22:13,2017,46:37,2017,1:41:37,2017,4:28:37,2017,"1,156 mi",62,87 hrs,"22,667 ft"
juank018,11,19:06,2017,39:18,2017,1:30:56,2016,,,982 mi,150,119 hrs,"21,238 ft"
maritaal8,11,24:34,2015,54:35,2015,1:51:56,2015,4:00:31,2015,"1,436 mi",181,226 hrs,"16,524 ft"
MartinMolteni,11,24:41,2014,53:31,2016,2:46:54,2016,,,641 mi,198,117 hrs,"10,371 ft"
RODRITRIAT,11,19:40,2016,41:01,2017,1:30:55,2016,3:40:42,2017,"5,529 mi",440,451 hrs,"46,900 ft"
fa3c16d0-070c-4f2a-86a8-202e17252b18,11,27:59,2017,58:08,2017,2:10:16,2017,,,557 mi,204,112 hrs,"49,378 ft"
ignaciostesina,11,18:04,2017,40:34,2017,1:33:12,2017,,,"3,974 mi",344,329 hrs,"1,381 ft"
76b8df80-7fa6-454c-8d9b-7f4c9e8fa8c7,4,21:36,2017,47:40,2018,2:10:31,2017,,,873 mi,133,108 hrs,"75,616 ft"
lsotorod,7,23:14,2017,50:03,2017,1:51:22,2017,,,"3,412 mi",402,307 hrs,"47,484 ft"
bryvarto,11,,,40:28,2013,1:30:28,2014,,,,,,
Gloricarazo,11,19:27,2016,39:29,2016,1:28:33,2016,3:09:18,2016,"1,138 mi",324,242 hrs,"32,497 ft"
Patchy710,11,25:22,2017,50:44,2013,1:54:13,2017,4:17:12,2017,653 mi,121,102 hrs,"14,172 ft"
tvandinter,11,22:09,2017,45:02,2017,1:45:32,2017,3:58:40,2017,"4,028 mi",419,432 hrs,"141,248 ft"
XE_IRONBEAR,11,25:44,2016,56:11,2014,2:00:40,2013,4:38:20,2013,353 mi,53,69 hrs,"11,673 ft"
RThonet,10,25:36,2014,55:31,2015,1:57:02,2014,4:25:47,2013,"1,971 mi",295,136 hrs,"1,554 ft"
CaryPatrick,11,21:11,2013,47:15,2013,1:44:01,2014,3:50:46,2013,0 mi,0,0 hrs,0 ft
RunnerCarlo,11,24:01,2017,50:49,2017,,,4:03:27,2015,739 mi,156,119 hrs,"30,558 ft"
tatimendoza,10,25:04,2015,53:08,2017,1:54:19,2017,4:38:00,2015,682 mi,178,147 hrs,"45,820 ft"
Fersandoval,11,21:31,2017,45:18,2017,1:38:29,2017,3:44:39,2017,"1,545 mi",266,231 hrs,"36,658 ft"
Rmalavasi,11,22:29,2017,49:48,2017,1:48:30,2017,3:46:38,2016,"1,001 mi",140,152 hrs,"30,630 ft"
FabianHernandez,11,19:38,2017,39:43,2015,1:29:00,2015,3:15:21,2015,"4,853 mi",377,425 hrs,"148,291 ft"
nicfalhe,11,24:21,2015,49:47,2015,1:52:49,2014,,,"5,004 mi",298,403 hrs,"133,468 ft"
jdcr1988,11,17:18,2015,36:57,2015,1:23:26,2014,,,225 mi,63,46 hrs,"21,604 ft"
carroyo.cr,11,21:06,2017,45:37,2017,1:42:32,2017,,,"3,813 mi",435,434 hrs,"146,661 ft"
-THE.ANIMAL-,11,15:13,2013,37:08,2015,1:23:55,2015,3:57:53,2012,,,,
BestiaPZ,11,0:37.1,2015,17:24,2015,1:47:06,2016,,,"2,927 mi",468,429 hrs,"122,625 ft"
JRJAVIERMURILLO,11,19:46,2017,41:09,2017,1:29:58,2017,,,"5,804 mi",352,448 hrs,"376,217 ft"
remyespinoza,11,18:23,2017,42:00,2017,1:39:22,2017,3:49:03,2014,"8,248 mi",431,550 hrs,"392,067 ft"
rolaarro,11,18:23,2016,40:07,2017,1:27:11,2017,,,"4,259 mi",401,359 hrs,"102,729 ft"
RoyQuesada,11,24:31,2016,50:17,2017,2:00:52,2017,,,"5,000 mi",558,579 hrs,"153,314 ft"
MDamian,10,21:56,2017,45:41,2017,1:44:23,2017,3:56:35,2017,725 mi,129,108 hrs,"26,884 ft"
littlegain,11,23:43,2017,45:21,2017,1:58:43,2017,,,"1,691 mi",172,309 hrs,"96,992 ft"
Alex_Qro,11,23:12,2017,49:15,2017,1:52:08,2017,4:09:57,2017,569 mi,112,87 hrs,"34,889 ft"
mardesanctis,11,24:30,2014,49:23,2011,1:49:11,2015,3:59:41,2012,79 mi,13,26 hrs,"9,642 ft"
a8dd67ff-a2e0-40c5-a643-fb46d4e5eb4c,11,20:38,2017,42:18,2017,1:33:55,2017,3:11:36,2017,"1,553 mi",144,222 hrs,"45,505 ft"
Hammu_Guty,11,22:02,2017,45:57,2017,1:48:30,2017,,,,,,
admiralsugarpie,11,21:06,2016,48:20,2016,1:51:48,2016,4:13:44,2016,,,,
Deinha,11,24:18,2016,51:58,2017,1:49:41,2014,3:49:38,2016,"1,664 mi",157,366 hrs,"195,892 ft"
G-C-N,11,33:49,2017,43:06,2018,2:30:01,2018,4:23:03,2018,"4,353 mi",1391,854 hrs,"207,804 ft"
Criszaracho,11,23:49,2015,49:06,2016,1:51:06,2016,,,565 mi,125,98 hrs,"15,344 ft"
dimson86,11,20:50,2016,44:17,2015,1:45:23,2013,3:51:25,2016,"2,277 mi",446,452 hrs,"95,768 ft"
smithyspider,11,16:25,2017,33:51,2017,1:14:36,2016,,,"1,153 mi",248,139 hrs,"28,578 ft"
WorkHarder_1906,11,,,1:15:36,2016,2:30:28,2014,,,182 mi,43,41 hrs,"9,085 ft"
GEOEUGENIA,11,3:19.9,2017,6:47.1,2017,15:48,2017,35:35,2017,927 mi,107,168 hrs,"61,337 ft"
IronEddie73,11,21:53,2017,45:39,2017,1:42:09,2017,,,"2,065 mi",126,117 hrs,"58,648 ft"
065e8431-d158-4d7f-b0d0-8036d048f72e,11,17:37,2017,,,1:21:34,2017,,,"1,040 mi",135,126 hrs,"19,384 ft"
edsonis,11,16:33,2017,36:00,2017,1:25:11,2013,,,946 mi,291,107 hrs,"31,745 ft"
makemelaaaugh,11,27:19,2016,1:01:02,2014,2:17:31,2014,,,228 mi,64,43 hrs,"2,710 ft"
flakita12,11,30:40,2017,1:05:03,2016,2:24:49,2016,5:50:30,2016,,,,
GUILLERMINSKY,11,18:46,2017,38:22,2017,1:29:16,2017,3:03:29,2017,"2,850 mi",432,529 hrs,"79,293 ft"
Gaby2581,11,24:17,2016,50:04,2016,1:59:58,2017,,,"1,354 mi",371,243 hrs,"54,051 ft"
runerojavo,11,22:13,2014,39:38,2014,1:29:37,2017,3:42:29,2014,"2,326 mi",267,440 hrs,"343,140 ft"
42ce91a2-071c-45e8-88e1-e2df9f9eb291,11,22:27,2017,45:19,2017,1:40:04,2017,,,543 mi,134,102 hrs,"106,316 ft"
